22/11/23 23:43:49,1028.76,13.16,74.32
22/11/23 23:43:50,1028.78,13.14,74.52
22/11/23 23:43:51,1028.85,13.13,74.62
22/11/23 23:43:52,1028.77,13.09,74.72
22/11/23 23:43:53,1028.68,13.09,74.93
22/11/23 23:43:54,1028.72,13.07,75.02
22/11/23 23:43:56,1028.79,13.04,75.13
22/11/23 23:43:57,1028.78,12.99,75.33
22/11/23 23:43:58,1028.75,12.96,75.47
22/11/23 23:43:59,1028.80,12.96,75.57
22/11/23 23:44:00,1028.80,12.92,75.67
22/11/23 23:44:01,1028.80,12.91,75.88
22/11/23 23:44:02,1028.78,12.91,75.98
22/11/23 23:44:03,1028.74,12.88,76.08
22/11/23 23:44:04,1028.89,12.87,76.18
22/11/23 23:44:06,1028.91,12.87,76.28
22/11/23 23:44:07,1028.92,12.84,76.49
22/11/23 23:44:08,1028.82,12.79,76.49
22/11/23 23:44:09,1028.78,12.76,76.69
22/11/23 23:44:10,1028.78,12.74,76.79
22/11/23 23:44:11,1028.86,12.74,76.90
22/11/23 23:44:12,1028.76,12.74,77.00
22/11/23 23:44:13,1028.79,12.73,77.14
22/11/23 23:44:15,1028.90,12.70,77.24
22/11/23 23:44:16,1028.78,12.71,77.24
22/11/23 23:44:17,1028.80,12.74,77.30
22/11/23 23:44:18,1028.83,12.76,77.40
22/11/23 23:44:19,1028.91,12.74,77.51
22/11/23 23:44:20,1028.89,12.73,77.55
22/11/23 23:44:21,1028.88,12.73,77.64
22/11/23 23:44:22,1028.90,12.73,77.64
22/11/23 23:44:24,1028.82,12.74,77.71
22/11/23 23:44:25,1028.85,12.73,77.75
22/11/23 23:44:26,1028.82,12.76,77.81
22/11/23 23:44:27,1028.78,12.77,77.81
22/11/23 23:44:28,1028.83,12.76,77.81
22/11/23 23:44:29,1028.83,12.76,77.81
22/11/23 23:44:30,1028.75,12.77,77.81
22/11/23 23:44:31,1028.79,12.76,77.91
22/11/23 23:44:33,1028.85,12.76,77.91
22/11/23 23:44:34,1028.90,12.76,77.91
22/11/23 23:44:35,1028.97,12.76,77.91
22/11/23 23:44:36,1028.80,12.74,77.91
22/11/23 23:44:37,1028.79,12.74,77.91
22/11/23 23:44:38,1028.84,12.76,77.91
22/11/23 23:44:39,1028.90,12.76,77.91
22/11/23 23:44:40,1028.76,12.77,77.91
22/11/23 23:44:41,1028.83,12.76,77.91
22/11/23 23:44:43,1028.81,12.77,77.91
22/11/23 23:44:44,1028.88,12.76,77.91
22/11/23 23:44:45,1028.82,12.74,77.91
22/11/23 23:44:46,1028.85,12.74,77.91
22/11/23 23:44:47,1028.90,12.74,77.91
22/11/23 23:44:48,1028.82,12.70,77.95
22/11/23 23:44:49,1028.77,12.70,77.95
22/11/23 23:44:50,1028.82,12.69,78.05
22/11/23 23:44:52,1028.80,12.69,78.05
22/11/23 23:44:53,1028.88,12.66,78.05
22/11/23 23:44:54,1028.85,12.66,78.05
22/11/23 23:44:55,1028.77,12.66,78.16
22/11/23 23:44:56,1028.80,12.62,78.16
22/11/23 23:44:57,1028.81,12.61,78.26
22/11/23 23:44:58,1028.83,12.59,78.26
22/11/23 23:44:59,1028.84,12.59,78.36
22/11/23 23:45:01,1028.83,12.58,78.36
22/11/23 23:45:02,1028.79,12.56,78.46
22/11/23 23:45:03,1028.92,12.55,78.46
22/11/23 23:45:04,1028.89,12.55,78.56
22/11/23 23:45:05,1028.79,12.52,78.60
22/11/23 23:45:06,1028.97,12.51,78.70
22/11/23 23:45:07,1028.80,12.51,78.70
22/11/23 23:45:08,1028.74,12.51,78.80
22/11/23 23:45:09,1028.89,12.51,78.80
22/11/23 23:45:11,1028.91,12.49,78.91
22/11/23 23:45:12,1028.87,12.46,78.91
22/11/23 23:45:13,1028.79,12.43,79.00
22/11/23 23:45:14,1028.86,12.44,79.11
22/11/23 23:45:15,1028.76,12.44,79.11
22/11/23 23:45:16,1028.74,12.44,79.21
22/11/23 23:45:17,1028.87,12.43,79.21
22/11/23 23:45:18,1028.90,12.43,79.21
22/11/23 23:45:20,1028.93,12.41,79.32
22/11/23 23:45:21,1028.88,12.41,79.32
22/11/23 23:45:22,1028.92,12.40,79.41
22/11/23 23:45:23,1028.77,12.37,79.41
22/11/23 23:45:24,1028.93,12.34,79.52
22/11/23 23:45:25,1028.79,12.31,79.52
22/11/23 23:45:26,1028.84,12.30,79.66
22/11/23 23:45:27,1028.87,12.30,79.75
22/11/23 23:45:29,1028.85,12.30,79.75
22/11/23 23:45:30,1028.86,12.30,79.86
22/11/23 23:45:31,1028.88,12.31,79.82
22/11/23 23:45:32,1028.86,12.30,79.96
22/11/23 23:45:33,1028.82,12.26,79.96
22/11/23 23:45:34,1028.79,12.26,80.07
22/11/23 23:45:35,1028.85,12.21,80.16
22/11/23 23:45:36,1028.94,12.22,80.16
